Run #, bx, kx, w, fx, ky, fy, 1-PFA-1-1, 1-RMSA-1-1, 1-PFD-1-1, 1-PID-1-1, 1-PFA-2-1, 1-RMSA-2-1, 1-PFD-2-1, 1-PID-2-1, 1-PFA-3-1, 1-RMSA-3-1, 1-PFD-3-1, 1-PID-3-1, 1-PFA-4-1, 1-RMSA-4-1, 1-PFD-4-1, 1-PID-4-1, 1-PFA-5-1, 1-RMSA-5-1, 1-PFD-5-1, 1-PID-5-1, 1-PFA-6-1, 1-RMSA-6-1, 1-PFD-6-1, 1-PID-6-1, 1-PFA-7-1, 1-RMSA-7-1, 1-PFD-7-1, 1-PID-7-1, 1-PFA-8-1, 1-RMSA-8-1, 1-PFD-8-1, 1-PID-8-1, 1-PFA-9-1, 1-RMSA-9-1, 1-PFD-9-1, 1-PID-9-1
173, 0.188972, 122.212, 1068.53, 6.01076, 123.384, 14.1207, 2.71765, 0.193738, 0.26006, 0.00180597, 0.40687, 0.151641, 0.279868, 0.00020388, 0.421688, 0.152072, 0.296569, 0.000205918, 0.5104, 0.158525, 0.31576, 0.000178034, 0.371378, 0.139166, 0.327158, 0.000171499, 0.461626, 0.146751, 0.334154, 0.000143694, 0.429175, 0.150461, 0.344158, 0.000140283, 0.342285, 0.142097, 0.34732, 0.000136464, 0.543318, 0.199576, 0.348476, 8.5785e-05
174, 0.270564, 76.4043, 1039.9, 9.75002, 110.797, 13.3826, 2.66001, 0.0606189, 0.154152, 0.0010705, 0.188295, 0.0598713, 0.180841, 0.00019616, 0.176879, 0.0617137, 0.204688, 0.000193247, 0.185596, 0.0612051, 0.222918, 0.000178662, 0.217692, 0.0617066, 0.242277, 0.000171071, 0.201341, 0.0620834, 0.264322, 0.000157907, 0.183814, 0.0600838, 0.282649, 0.000134365, 0.212409, 0.0649731, 0.296733, 0.000102053, 0.237236, 0.0782876, 0.303915, 5.83839e-05
175, 0.188805, 107.661, 930.405, 6.81567, 153.003, 15.3659, 2.9107, 0.139951, 0.18669, 0.00129646, 0.335459, 0.111676, 0.206473, 0.000183931, 0.341444, 0.130406, 0.228289, 0.000160359, 0.340863, 0.104986, 0.245307, 0.000132206, 0.350655, 0.125178, 0.255263, 0.000118547, 0.302694, 0.104693, 0.259487, 0.00012232, 0.299452, 0.122092, 0.259082, 0.000117369, 0.299953, 0.115938, 0.26886, 9.67781e-05, 0.392378, 0.152187, 0.27653, 6.12236e-05
176, 0.136951, 73.8593, 1073.11, 6.61299, 118.004, 12.8636, 2.54451, 0.270913, 0.693419, 0.00481541, 0.683142, 0.247559, 0.810789, 0.00113421, 0.686055, 0.241577, 0.915949, 0.000817199, 0.768898, 0.255134, 1.01036, 0.000851561, 0.841729, 0.305114, 1.07545, 0.000620517, 0.764543, 0.290155, 1.13897, 0.000494277, 0.722795, 0.277053, 1.18594, 0.000440978, 0.750902, 0.278265, 1.23087, 0.000366965, 0.880895, 0.336132, 1.25523, 0.000230194
177, 0.279477, 101.041, 979.968, 6.64003, 142.036, 14.3403, 2.79414, 0.134356, 0.184475, 0.00128108, 0.333797, 0.119691, 0.196389, 0.000163343, 0.282621, 0.105991, 0.203554, 0.000140753, 0.329134, 0.120989, 0.212116, 0.00013734, 0.317981, 0.102883, 0.218717, 0.000133088, 0.337691, 0.110249, 0.233665, 0.000139499, 0.288364, 0.110587, 0.247966, 0.000118908, 0.278291, 0.0979755, 0.259315, 9.24632e-05, 0.358561, 0.143392, 0.265812, 6.20107e-05
178, 0.24677, 73.4592, 975.286, 6.30626, 86.175, 15.0258, 2.70942, 0.224076, 0.372768, 0.00258867, 0.489491, 0.197587, 0.404451, 0.000379664, 0.593971, 0.196558, 0.448498, 0.000385312, 0.626242, 0.221778, 0.481299, 0.000371716, 0.609801, 0.183129, 0.528471, 0.000355668, 0.481161, 0.196956, 0.567885, 0.000334851, 0.560187, 0.212584, 0.596183, 0.000288944, 0.489971, 0.169619, 0.614884, 0.00022045, 0.705862, 0.250736, 0.627814, 0.000168257
179, 0.130882, 67.0722, 1012.43, 6.88444, 104.537, 15.6752, 2.7427, 0.303009, 0.735204, 0.00510559, 0.773099, 0.289771, 0.841259, 0.00121024, 0.708705, 0.248703, 0.957873, 0.000951738, 0.757737, 0.29027, 1.06339, 0.00106866, 0.854479, 0.328556, 1.14438, 0.00072761, 0.84944, 0.320556, 1.20737, 0.0005812, 0.743885, 0.273103, 1.26941, 0.00047184, 0.801985, 0.298516, 1.31241, 0.000414117, 0.954438, 0.364676, 1.33125, 0.00025942
180, 0.274761, 70.646, 986.522, 3.15616, 115.593, 12.9184, 2.65681, 0.213431, 0.498153, 0.0034594, 0.523956, 0.231588, 0.658968, 0.00125641, 0.633732, 0.208614, 0.785209, 0.000942775, 0.526804, 0.224582, 0.901167, 0.000913338, 0.752174, 0.256909, 0.977933, 0.000764129, 0.60422, 0.237985, 1.033, 0.000478993, 0.586446, 0.224286, 1.07619, 0.000318352, 0.530457, 0.238413, 1.1124, 0.000268183, 0.669511, 0.28082, 1.13435, 0.000168148
181, 0.243237, 158.382, 957.932, 8.5204, 101.18, 13.8439, 2.89017, 0.0466037, 0.0686949, 0.000477048, 0.135315, 0.0298112, 0.0743183, 4.8145e-05, 0.124403, 0.0293053, 0.079939, 4.3488e-05, 0.116698, 0.0291436, 0.0849974, 4.18629e-05, 0.110578, 0.0288863, 0.0897252, 3.49658e-05, 0.106435, 0.030458, 0.0937716, 2.97717e-05, 0.127316, 0.0286305, 0.0964502, 2.8626e-05, 0.110091, 0.0296891, 0.0980568, 2.72564e-05, 0.170649, 0.0362819, 0.0990853, 1.86428e-05
182, 0.187113, 118.023, 964.342, 6.38473, 100.944, 13.3214, 2.85501, 0.136918, 0.193056, 0.00134067, 0.348872, 0.113007, 0.216027, 0.000177696, 0.366232, 0.119032, 0.235352, 0.000166297, 0.263213, 0.107041, 0.250804, 0.000136667, 0.345175, 0.116945, 0.260996, 0.000125015, 0.375495, 0.107704, 0.26716, 0.00011833, 0.335695, 0.115574, 0.271551, 0.000108052, 0.334703, 0.118223, 0.275827, 8.36653e-05, 0.406882, 0.150949, 0.279581, 6.0115e-05
183, 0.257192, 112.727, 933.434, 9.47519, 108.045, 15.5878, 2.97235, 0.0476515, 0.085851, 0.000596188, 0.162753, 0.0332915, 0.0964919, 8.64125e-05, 0.149708, 0.0359051, 0.106694, 8.33105e-05, 0.148397, 0.0377993, 0.116922, 7.86205e-05, 0.133051, 0.0390084, 0.126431, 7.32098e-05, 0.138034, 0.0406021, 0.134483, 6.75104e-05, 0.141439, 0.0419856, 0.140828, 5.91301e-05, 0.152122, 0.0450913, 0.145608, 4.86473e-05, 0.204981, 0.0500525, 0.148534, 3.06868e-05
184, 0.206391, 107.346, 1090.28, 5.62301, 90.8754, 14.3323, 2.37892, 0.227589, 0.351258, 0.00243929, 0.629213, 0.239762, 0.395886, 0.000316035, 0.637124, 0.217568, 0.425248, 0.00024736, 0.434298, 0.185881, 0.439247, 0.000227249, 0.544543, 0.168937, 0.446859, 0.000244532, 0.44797, 0.162926, 0.448193, 0.000225845, 0.427353, 0.163567, 0.448062, 0.000238776, 0.549404, 0.201534, 0.451139, 0.000212973, 0.746245, 0.261892, 0.4584, 0.000135783
185, 0.147176, 118.468, 926.878, 9.6013, 125.213, 14.5373, 2.9981, 0.0486703, 0.0811042, 0.000563223, 0.1593, 0.0347634, 0.0908284, 7.87537e-05, 0.146472, 0.0366222, 0.100506, 8.05875e-05, 0.149883, 0.0378307, 0.109716, 7.42923e-05, 0.130242, 0.0389811, 0.11794, 7.12717e-05, 0.144486, 0.040052, 0.125197, 6.60791e-05, 0.148723, 0.0412795, 0.1312, 5.8106e-05, 0.162217, 0.0437029, 0.135581, 4.8469e-05, 0.200695, 0.05027, 0.138244, 2.83885e-05
186, 0.241285, 103.156, 934.176, 6.96661, 108.664, 12.7542, 3.01263, 0.107887, 0.17216, 0.00119555, 0.303495, 0.0990508, 0.179893, 0.000147078, 0.282232, 0.100739, 0.192942, 0.00013589, 0.2785, 0.0928516, 0.20523, 0.00010665, 0.289478, 0.0894919, 0.211591, 0.000112771, 0.231009, 0.0882861, 0.212943, 0.000112126, 0.296208, 0.0892666, 0.21894, 0.000107306, 0.274918, 0.0928473, 0.231258, 8.56304e-05, 0.314825, 0.123278, 0.237654, 5.13352e-05
187, 0.225995, 107.019, 995.362, 4.89867, 106.839, 12.9271, 2.62617, 0.223508, 0.349745, 0.00242879, 0.519338, 0.202238, 0.380178, 0.000257766, 0.484001, 0.167362, 0.400687, 0.000252178, 0.539559, 0.177657, 0.417411, 0.000239902, 0.492667, 0.178837, 0.436652, 0.000208864, 0.474798, 0.17998, 0.451883, 0.000210643, 0.441197, 0.163944, 0.462074, 0.000187033, 0.426886, 0.169108, 0.468061, 0.000157913, 0.542423, 0.235044, 0.472761, 9.11389e-05
188, 0.169213, 183.829, 941.902, 7.31077, 95.5779, 14.9632, 2.91628, 0.0690509, 0.0869872, 0.000604078, 0.188168, 0.0604281, 0.0909012, 8.08117e-05, 0.195434, 0.0591363, 0.0946877, 7.25376e-05, 0.194241, 0.0591961, 0.100136, 6.7898e-05, 0.190045, 0.0621941, 0.105163, 6.80914e-05, 0.19034, 0.0635849, 0.109519, 6.23707e-05, 0.218778, 0.0641053, 0.113737, 5.10355e-05, 0.200186, 0.0668757, 0.117124, 3.72151e-05, 0.232429, 0.0837379, 0.11906, 2.15648e-05
189, 0.20472, 111.958, 1069.56, 9.73172, 136.001, 14.6237, 2.60479, 0.0453297, 0.0863192, 0.000599439, 0.152882, 0.0357017, 0.0981545, 9.70283e-05, 0.140622, 0.0378747, 0.108861, 9.83151e-05, 0.142259, 0.0393335, 0.119789, 8.97838e-05, 0.125059, 0.0406732, 0.12869, 8.51419e-05, 0.137372, 0.0420062, 0.136822, 7.75718e-05, 0.14105, 0.0433627, 0.142825, 6.73426e-05, 0.152336, 0.045839, 0.147534, 5.51563e-05, 0.192611, 0.0522126, 0.149885, 3.32784e-05
190, 0.250389, 125.442, 1021.92, 8.54976, 105.623, 15.302, 2.71242, 0.0559209, 0.0915041, 0.000635445, 0.147448, 0.0406201, 0.0993784, 7.4031e-05, 0.162688, 0.0399437, 0.107237, 6.79614e-05, 0.140501, 0.0428303, 0.114325, 6.63606e-05, 0.135819, 0.0422331, 0.120947, 6.00533e-05, 0.157355, 0.0432867, 0.126275, 5.43014e-05, 0.140334, 0.0441812, 0.129871, 4.6718e-05, 0.121164, 0.0394859, 0.131891, 3.99652e-05, 0.193074, 0.0524968, 0.132568, 2.84192e-05
191, 0.181708, 66.4987, 1020.14, 8.56509, 102.104, 16.253, 2.6467, 0.129152, 0.264286, 0.00183532, 0.379959, 0.111912, 0.294795, 0.00026224, 0.361444, 0.132524, 0.323228, 0.000226824, 0.338599, 0.125003, 0.343899, 0.000223237, 0.349993, 0.127527, 0.360226, 0.000227745, 0.363631, 0.113356, 0.373331, 0.000220693, 0.365671, 0.119409, 0.376986, 0.000182035, 0.302531, 0.113718, 0.374882, 0.000160485, 0.412722, 0.149468, 0.381275, 0.00011456
192, 0.22244, 128.483, 1062.82, 8.91587, 89.2071, 17.6042, 2.58091, 0.042626, 0.0862578, 0.000599013, 0.142872, 0.0265988, 0.0955172, 7.45864e-05, 0.131427, 0.0289021, 0.103479, 6.74814e-05, 0.123244, 0.0311608, 0.11097, 6.77519e-05, 0.11683, 0.0321092, 0.118206, 6.09595e-05, 0.127744, 0.0347589, 0.1247, 5.46163e-05, 0.132442, 0.0355334, 0.12958, 4.47936e-05, 0.114227, 0.0366842, 0.132967, 3.93415e-05, 0.180165, 0.0402893, 0.134834, 2.69197e-05
193, 0.185188, 71.7285, 993.363, 6.84495, 93.0646, 11.2163, 2.65338, 0.22383, 0.470499, 0.00326736, 0.545324, 0.204607, 0.522459, 0.000469536, 0.553237, 0.203198, 0.571701, 0.000491568, 0.563876, 0.205787, 0.633149, 0.000472875, 0.694047, 0.21911, 0.692426, 0.000429402, 0.602749, 0.208563, 0.738727, 0.000398185, 0.54717, 0.216155, 0.790264, 0.000377828, 0.619664, 0.203293, 0.83088, 0.000283436, 0.767473, 0.261819, 0.856346, 0.000191248
194, 0.177936, 112.059, 982.067, 9.932, 87.9851, 15.9004, 2.81937, 0.0474767, 0.0866312, 0.000601606, 0.159181, 0.0361527, 0.099083, 9.10169e-05, 0.14639, 0.0384181, 0.109335, 9.25421e-05, 0.149667, 0.039992, 0.118833, 8.48446e-05, 0.130189, 0.0413061, 0.128485, 8.10111e-05, 0.143522, 0.0426493, 0.137115, 7.42996e-05, 0.147738, 0.0441248, 0.143705, 6.50678e-05, 0.160016, 0.0468265, 0.147992, 5.36585e-05, 0.20062, 0.053368, 0.150596, 3.17772e-05
195, 0.211387, 81.6466, 968.171, 9.84043, 91.6274, 10.789, 2.87293, 0.0566511, 0.131056, 0.000910113, 0.188303, 0.0472179, 0.151972, 0.000158159, 0.173222, 0.0501909, 0.171666, 0.000157236, 0.176739, 0.0540248, 0.188456, 0.000141522, 0.166016, 0.0542181, 0.204754, 0.000133102, 0.162391, 0.0563039, 0.219942, 0.000121598, 0.178793, 0.0597996, 0.230893, 0.000103861, 0.190651, 0.0607301, 0.23983, 8.25567e-05, 0.237035, 0.0693692, 0.245373, 5.08194e-05
196, 0.211303, 102.265, 1098.23, 3.64451, 109.644, 15.0002, 2.49512, 0.203869, 0.437352, 0.00303717, 0.540095, 0.212055, 0.532358, 0.000755599, 0.774009, 0.228692, 0.604055, 0.000534312, 0.545367, 0.208057, 0.631489, 0.000371153, 0.556633, 0.186888, 0.662364, 0.00027764, 0.410548, 0.165652, 0.681415, 0.000349771, 0.42654, 0.181858, 0.697041, 0.000252332, 0.512147, 0.216458, 0.707168, 0.000214479, 0.661929, 0.260822, 0.713888, 0.00012841
197, 0.210073, 69.3368, 1043.69, 5.91941, 93.956, 14.3675, 2.31153, 0.264221, 0.585354, 0.00406496, 0.667973, 0.255778, 0.677268, 0.00094527, 0.566156, 0.215128, 0.763938, 0.000661813, 0.638936, 0.238116, 0.855553, 0.000783866, 0.720503, 0.282921, 0.929157, 0.000599826, 0.725954, 0.274362, 0.993801, 0.000492977, 0.811002, 0.233977, 1.04251, 0.000419843, 0.598815, 0.247077, 1.0631, 0.000315544, 0.778346, 0.312152, 1.07802, 0.000212568
198, 0.258838, 124.921, 1016.05, 7.40212, 160.88, 15.0641, 2.68145, 0.0787647, 0.111752, 0.000776057, 0.239506, 0.0725788, 0.119496, 8.682e-05, 0.215699, 0.0687958, 0.127618, 7.50834e-05, 0.209861, 0.0685549, 0.135382, 7.7826e-05, 0.241239, 0.0664379, 0.141539, 7.65711e-05, 0.201032, 0.0653441, 0.147109, 7.76489e-05, 0.177437, 0.0624649, 0.153894, 7.30365e-05, 0.187399, 0.0645768, 0.16245, 6.30866e-05, 0.274459, 0.086428, 0.167672, 4.01873e-05
199, 0.274222, 164.263, 1056.54, 7.46971, 104.958, 12.3365, 2.53852, 0.0760539, 0.0808682, 0.000561584, 0.210316, 0.0864318, 0.0863584, 7.62995e-05, 0.239207, 0.0923825, 0.0919366, 6.13061e-05, 0.214682, 0.0843544, 0.0966765, 5.57546e-05, 0.202746, 0.0673691, 0.101083, 6.96384e-05, 0.142343, 0.0524052, 0.104858, 6.77815e-05, 0.179366, 0.0580097, 0.10945, 5.71818e-05, 0.196153, 0.0795156, 0.114641, 5.11889e-05, 0.249644, 0.102246, 0.118063, 2.88197e-05
200, 0.205933, 81.2484, 1024.07, 8.80076, 112.35, 16.9653, 2.65188, 0.101921, 0.169527, 0.00117727, 0.291452, 0.117986, 0.187828, 0.000167309, 0.296056, 0.120578, 0.203491, 0.000156221, 0.294655, 0.107509, 0.216239, 0.000149007, 0.282281, 0.0918407, 0.222866, 0.000139398, 0.231152, 0.0786889, 0.22479, 0.000128579, 0.235398, 0.0769917, 0.234124, 0.0001333, 0.231044, 0.0985947, 0.244213, 0.000113054, 0.314514, 0.131108, 0.249314, 7.14866e-05
201, 0.223814, 91.0993, 1010.83, 9.08281, 110.954, 8.26132, 2.71106, 0.0563552, 0.125379, 0.000870685, 0.184081, 0.0496789, 0.140581, 0.000135755, 0.161821, 0.0490791, 0.153474, 0.000125767, 0.15217, 0.0491276, 0.163157, 0.000121428, 0.142738, 0.0497689, 0.173784, 0.00010536, 0.144775, 0.051573, 0.182902, 9.61003e-05, 0.14386, 0.0492182, 0.190451, 7.74273e-05, 0.146827, 0.0512245, 0.197242, 6.4349e-05, 0.219798, 0.0624066, 0.202309, 4.40936e-05
202, 0.164718, 97.471, 999.961, 7.74381, 102.233, 15.2891, 3.01711, 0.192357, 0.208222, 0.00144599, 0.52209, 0.196709, 0.215274, 0.000229067, 0.489014, 0.162232, 0.232472, 0.000191317, 0.3869, 0.148871, 0.251266, 0.000167204, 0.452817, 0.171617, 0.263047, 0.000174384, 0.453881, 0.162741, 0.272948, 0.000165264, 0.402017, 0.129562, 0.278644, 0.000167659, 0.379383, 0.147905, 0.29575, 0.000165511, 0.578605, 0.218491, 0.306469, 0.000106539
203, 0.16776, 92.963, 967.705, 9.45317, 107.572, 14.572, 2.87967, 0.0501908, 0.110476, 0.000767197, 0.176334, 0.039554, 0.124569, 0.000125537, 0.16228, 0.0412748, 0.137672, 0.000119435, 0.152175, 0.0427325, 0.148964, 0.000112333, 0.144277, 0.0459053, 0.159651, 0.000100729, 0.149352, 0.0484149, 0.169296, 9.21829e-05, 0.147167, 0.0488483, 0.176986, 7.74107e-05, 0.160747, 0.0520409, 0.182222, 6.20001e-05, 0.222179, 0.0576793, 0.18556, 4.18246e-05
204, 0.226435, 110.403, 1044.73, 9.95991, 87.1087, 13.1027, 2.65688, 0.0459282, 0.0875664, 0.0006081, 0.155556, 0.0361792, 0.0995372, 9.78926e-05, 0.143041, 0.038528, 0.11041, 9.9135e-05, 0.144408, 0.0400748, 0.121462, 9.06094e-05, 0.127184, 0.0414702, 0.130512, 8.59802e-05, 0.139001, 0.0428561, 0.138759, 7.83758e-05, 0.143026, 0.044357, 0.144888, 6.81333e-05, 0.154827, 0.0470199, 0.149672, 5.57257e-05, 0.196037, 0.0534364, 0.15209, 3.35267e-05
205, 0.227455, 100.088, 1086.29, 9.30326, 111.32, 16.0628, 2.5679, 0.0493928, 0.112312, 0.000779944, 0.160422, 0.0406532, 0.125438, 0.000121235, 0.147564, 0.0403333, 0.137292, 0.000113457, 0.138389, 0.0415792, 0.147354, 0.000108064, 0.13121, 0.0434587, 0.156537, 9.40746e-05, 0.138703, 0.0463347, 0.165406, 8.65779e-05, 0.13231, 0.045577, 0.172406, 7.0641e-05, 0.143639, 0.0464661, 0.178785, 5.7877e-05, 0.202025, 0.0544496, 0.183062, 3.96413e-05
206, 0.277697, 103.629, 989.24, 7.62433, 103.52, 15.8883, 2.69255, 0.102325, 0.140487, 0.000975606, 0.272337, 0.0904007, 0.14863, 0.000114905, 0.212679, 0.0835439, 0.150743, 0.000128571, 0.221886, 0.0930999, 0.157971, 0.000110841, 0.271547, 0.0799214, 0.166184, 9.35237e-05, 0.242123, 0.084903, 0.172452, 8.93051e-05, 0.214976, 0.0833635, 0.178151, 9.0633e-05, 0.220129, 0.0723395, 0.185942, 7.65237e-05, 0.277876, 0.109327, 0.191293, 4.75155e-05
207, 0.228659, 107.434, 937.728, 4.18422, 95.9222, 15.1386, 2.54538, 0.208017, 0.349874, 0.00242968, 0.451908, 0.169237, 0.374853, 0.000264797, 0.445181, 0.166292, 0.403682, 0.000234945, 0.594551, 0.171272, 0.427448, 0.000236633, 0.546011, 0.163807, 0.447694, 0.000220498, 0.515601, 0.16503, 0.46959, 0.00020737, 0.449492, 0.164645, 0.490053, 0.000189567, 0.454353, 0.158471, 0.502218, 0.000164398, 0.652421, 0.215521, 0.507989, 0.000102673
208, 0.286183, 107.797, 987.794, 9.65704, 114.715, 12.336, 2.80581, 0.0479069, 0.0896431, 0.000622522, 0.161962, 0.0369446, 0.102435, 9.75175e-05, 0.148902, 0.0391906, 0.113537, 9.88609e-05, 0.151287, 0.0407289, 0.12371, 9.04859e-05, 0.132429, 0.0420475, 0.132916, 8.60843e-05, 0.145053, 0.0433464, 0.141278, 7.86568e-05, 0.149264, 0.0447561, 0.147597, 6.86206e-05, 0.161255, 0.0473311, 0.152476, 5.63677e-05, 0.203955, 0.0539444, 0.155044, 3.37878e-05
209, 0.202076, 85.2376, 1071.08, 9.13519, 119.828, 16.7951, 2.61431, 0.0704564, 0.150399, 0.00104443, 0.179627, 0.0634953, 0.168761, 0.000159524, 0.182471, 0.0669499, 0.183765, 0.000150494, 0.184776, 0.0648592, 0.196466, 0.000141016, 0.17447, 0.06293, 0.203413, 0.000134433, 0.183191, 0.0599638, 0.214209, 0.000118448, 0.167467, 0.06067, 0.228931, 0.000103009, 0.171417, 0.0626236, 0.239431, 7.32733e-05, 0.222073, 0.0790301, 0.244517, 5.02611e-05
210, 0.184185, 69.1594, 948.009, 9.29248, 90.499, 13.3144, 2.87768, 0.0763973, 0.196527, 0.00136477, 0.238853, 0.0814503, 0.224902, 0.000205395, 0.218718, 0.0852235, 0.248632, 0.000211697, 0.22485, 0.0862988, 0.266285, 0.000198092, 0.237926, 0.0744597, 0.279285, 0.000185852, 0.216414, 0.0669259, 0.293786, 0.00017395, 0.199799, 0.0691647, 0.313962, 0.000145751, 0.230069, 0.0763603, 0.329513, 0.000112012, 0.26082, 0.0993046, 0.337458, 6.46541e-05
211, 0.192993, 78.9692, 1069.73, 9.80074, 106.387, 14.3203, 2.59522, 0.0582778, 0.150641, 0.00104612, 0.182536, 0.0593886, 0.176092, 0.00018637, 0.167918, 0.0608945, 0.198219, 0.000185394, 0.187425, 0.0591651, 0.214966, 0.000171451, 0.202094, 0.0602484, 0.233465, 0.000164302, 0.187222, 0.0600223, 0.254535, 0.000151609, 0.177778, 0.0569499, 0.272231, 0.000129032, 0.204731, 0.0633506, 0.285805, 9.79791e-05, 0.229837, 0.076545, 0.292708, 5.63063e-05
212, 0.173647, 82.1974, 1047.1, 8.89802, 95.7864, 13.8812, 2.5977, 0.0899941, 0.170593, 0.00118467, 0.256781, 0.0978537, 0.188728, 0.00016708, 0.255374, 0.100037, 0.203921, 0.000155979, 0.25596, 0.0912371, 0.216011, 0.000148209, 0.207443, 0.0817706, 0.221957, 0.00013745, 0.232467, 0.0727117, 0.223094, 0.000116791, 0.2182, 0.0711472, 0.23573, 0.000114515, 0.193505, 0.0830639, 0.245836, 8.7048e-05, 0.256267, 0.111704, 0.250823, 5.90544e-05
213, 0.206754, 96.7652, 933.787, 9.67413, 115.279, 17.0446, 2.98169, 0.0520887, 0.0998578, 0.000693457, 0.175987, 0.0411883, 0.113646, 0.000113104, 0.161896, 0.0437601, 0.126065, 0.000114563, 0.163333, 0.0455002, 0.138771, 0.000104574, 0.144155, 0.0470877, 0.149084, 9.90902e-05, 0.157594, 0.0486808, 0.158513, 9.02138e-05, 0.16216, 0.0502353, 0.165439, 7.82234e-05, 0.175139, 0.0531369, 0.170889, 6.39896e-05, 0.221682, 0.0604371, 0.173571, 3.8685e-05
214, 0.220628, 112.311, 1053.34, 4.96866, 112.421, 16.2675, 2.48437, 0.229843, 0.350838, 0.00243637, 0.52191, 0.212518, 0.378674, 0.000250913, 0.46277, 0.168769, 0.395933, 0.000248834, 0.523129, 0.174498, 0.415456, 0.000239129, 0.487845, 0.189054, 0.434255, 0.000210434, 0.499301, 0.186132, 0.442667, 0.000212846, 0.445377, 0.158363, 0.452257, 0.0002004, 0.47378, 0.171591, 0.458529, 0.000164212, 0.566647, 0.242908, 0.465722, 9.59675e-05
215, 0.226991, 95.8657, 909.623, 8.67126, 111.837, 14.6336, 3.0119, 0.0650667, 0.114447, 0.000794769, 0.188534, 0.0508966, 0.126808, 0.000110525, 0.205804, 0.0540024, 0.139599, 9.91853e-05, 0.170729, 0.0571675, 0.149782, 9.9585e-05, 0.171466, 0.051467, 0.158933, 8.82771e-05, 0.191684, 0.0526217, 0.165589, 8.03228e-05, 0.174015, 0.0542335, 0.170649, 6.80366e-05, 0.15541, 0.0528775, 0.173431, 5.6501e-05, 0.232311, 0.0665823, 0.175538, 3.99029e-05
216, 0.260867, 115.39, 967.51, 8.39174, 95.7054, 14.9077, 2.84004, 0.0644621, 0.101669, 0.000706034, 0.157911, 0.0524142, 0.110405, 8.20993e-05, 0.182794, 0.0511167, 0.118692, 7.48402e-05, 0.195088, 0.0519035, 0.127147, 7.30891e-05, 0.16271, 0.0508447, 0.134436, 6.5898e-05, 0.173147, 0.0507351, 0.140204, 5.97653e-05, 0.157889, 0.0502437, 0.144061, 5.31267e-05, 0.137126, 0.0466938, 0.146201, 4.88832e-05, 0.232199, 0.0639416, 0.146817, 3.51476e-05
217, 0.196217, 73.1551, 975.817, 9.56161, 105.687, 15.1633, 2.80819, 0.0682132, 0.168645, 0.00117115, 0.201914, 0.0741674, 0.19515, 0.000194779, 0.182783, 0.0763553, 0.217713, 0.000195102, 0.206383, 0.0721187, 0.234694, 0.000180486, 0.224898, 0.0701811, 0.248794, 0.00017329, 0.210007, 0.0658064, 0.27053, 0.000160303, 0.193848, 0.0612593, 0.289503, 0.000136479, 0.220824, 0.0718746, 0.304023, 0.000103682, 0.250264, 0.0906054, 0.311311, 6.03599e-05
218, 0.110717, 92.5165, 959.925, 7.45952, 110.642, 14.8604, 3.09863, 0.261073, 0.338702, 0.0023521, 0.705237, 0.281852, 0.393233, 0.00040515, 0.621629, 0.252081, 0.440073, 0.000345943, 0.579896, 0.224757, 0.477944, 0.000305013, 0.618551, 0.202924, 0.510711, 0.000288745, 0.668173, 0.193353, 0.532611, 0.000300477, 0.57225, 0.203192, 0.539965, 0.00030435, 0.611524, 0.246248, 0.542793, 0.000252796, 0.808685, 0.317222, 0.56202, 0.000150536
219, 0.171491, 143.659, 922.581, 9.81296, 86.7612, 11.8246, 2.98583, 0.0464648, 0.0655062, 0.000454904, 0.144844, 0.0307793, 0.0725114, 5.6375e-05, 0.133172, 0.0327653, 0.0802021, 5.72745e-05, 0.13231, 0.0337252, 0.0869516, 5.37446e-05, 0.118428, 0.0344047, 0.0935561, 5.12588e-05, 0.131266, 0.0351972, 0.0991921, 4.85054e-05, 0.1321, 0.0364502, 0.104277, 4.26345e-05, 0.147204, 0.0390475, 0.10793, 3.59495e-05, 0.182721, 0.0449555, 0.110218, 2.11889e-05
220, 0.165176, 120.862, 1015.83, 7.87938, 164.257, 15.1912, 2.78752, 0.0854089, 0.12144, 0.000843332, 0.223186, 0.0726927, 0.126613, 9.80806e-05, 0.221642, 0.0744968, 0.132211, 9.29687e-05, 0.270291, 0.0727383, 0.139943, 7.62743e-05, 0.23422, 0.0748584, 0.145785, 8.30813e-05, 0.229521, 0.0669002, 0.150733, 7.76319e-05, 0.197316, 0.0726817, 0.155084, 7.3241e-05, 0.206987, 0.0670084, 0.162761, 6.34557e-05, 0.266059, 0.0919064, 0.168305, 4.01375e-05
221, 0.0931432, 84.4865, 1025.47, 5.51876, 121.633, 12.4569, 3.17821, 0.319141, 0.786826, 0.00546407, 0.647667, 0.236269, 0.994551, 0.0017683, 0.903744, 0.251521, 1.15574, 0.0014155, 0.701562, 0.281062, 1.21147, 0.000458476, 0.747789, 0.267577, 1.24698, 0.000435042, 0.617215, 0.27379, 1.26221, 0.000441442, 0.677972, 0.255271, 1.26704, 0.000402386, 0.783072, 0.284714, 1.26623, 0.00034685, 0.876008, 0.319497, 1.27359, 0.000193151
