# Moment 
# CofR : 1.500000e+00 1.187560e-10 2.250000e-01
#
# Time total_x total_y total_z pressure_x pressure_y pressure_z viscous_x viscous_y viscous_z
8.84 7.256685e-03 -7.746500e-01 8.422209e-04 7.313773e-03 -7.765026e-01 8.491011e-04 -5.708870e-05 1.852642e-03 -6.880186e-06
8.84 7.256685e-03 -7.746500e-01 8.422209e-04 7.313773e-03 -7.765026e-01 8.491011e-04 -5.708870e-05 1.852642e-03 -6.880186e-06
8.845 3.072976e-03 -7.945455e-01 7.964866e-04 3.223062e-03 -7.963477e-01 8.281824e-04 -1.500862e-04 1.802190e-03 -3.169579e-05
8.845 3.072976e-03 -7.945455e-01 7.964866e-04 3.223062e-03 -7.963477e-01 8.281824e-04 -1.500862e-04 1.802190e-03 -3.169579e-05
8.85 7.198118e-03 -7.845369e-01 6.854032e-04 7.408146e-03 -7.863046e-01 7.291752e-04 -2.100282e-04 1.767710e-03 -4.377196e-05
8.85 7.198118e-03 -7.845369e-01 6.854032e-04 7.408146e-03 -7.863046e-01 7.291752e-04 -2.100282e-04 1.767710e-03 -4.377196e-05
8.855 8.425429e-03 -7.896421e-01 5.834078e-04 8.677829e-03 -7.912807e-01 6.412308e-04 -2.524001e-04 1.638614e-03 -5.782300e-05
8.855 8.425429e-03 -7.896421e-01 5.834078e-04 8.677829e-03 -7.912807e-01 6.412308e-04 -2.524001e-04 1.638614e-03 -5.782300e-05
8.86 5.609687e-03 -8.011128e-01 4.529364e-04 5.913187e-03 -8.026733e-01 5.211279e-04 -3.034996e-04 1.560535e-03 -6.819149e-05
8.86 5.609687e-03 -8.011128e-01 4.529364e-04 5.913187e-03 -8.026733e-01 5.211279e-04 -3.034996e-04 1.560535e-03 -6.819149e-05
8.865 2.032674e-02 -8.028432e-01 3.211846e-04 2.063750e-02 -8.043465e-01 3.998605e-04 -3.107582e-04 1.503285e-03 -7.867588e-05
8.865 2.032674e-02 -8.028432e-01 3.211846e-04 2.063750e-02 -8.043465e-01 3.998605e-04 -3.107582e-04 1.503285e-03 -7.867588e-05
8.87 1.753679e-02 -8.063151e-01 1.587969e-04 1.783447e-02 -8.076421e-01 2.362363e-04 -2.976739e-04 1.326953e-03 -7.743939e-05
8.87 1.753679e-02 -8.063151e-01 1.587969e-04 1.783447e-02 -8.076421e-01 2.362363e-04 -2.976739e-04 1.326953e-03 -7.743939e-05
8.875 1.360521e-02 -8.011757e-01 2.507976e-05 1.389091e-02 -8.023976e-01 1.071966e-04 -2.856934e-04 1.221941e-03 -8.211680e-05
8.875 1.360521e-02 -8.011757e-01 2.507976e-05 1.389091e-02 -8.023976e-01 1.071966e-04 -2.856934e-04 1.221941e-03 -8.211680e-05
8.88 2.433160e-02 -8.027608e-01 -1.397911e-04 2.456085e-02 -8.039125e-01 -6.804737e-05 -2.292485e-04 1.151676e-03 -7.174376e-05
8.88 2.433160e-02 -8.027608e-01 -1.397911e-04 2.456085e-02 -8.039125e-01 -6.804737e-05 -2.292485e-04 1.151676e-03 -7.174376e-05
8.885 2.406912e-02 -8.017381e-01 -2.470555e-04 2.424359e-02 -8.027513e-01 -1.817531e-04 -1.744690e-04 1.013264e-03 -6.530239e-05
8.885 2.406912e-02 -8.017381e-01 -2.470555e-04 2.424359e-02 -8.027513e-01 -1.817531e-04 -1.744690e-04 1.013264e-03 -6.530239e-05
8.89 2.271357e-02 -8.011286e-01 -3.588497e-04 2.282410e-02 -8.020831e-01 -3.093799e-04 -1.105286e-04 9.545678e-04 -4.946977e-05
8.89 2.271357e-02 -8.011286e-01 -3.588497e-04 2.282410e-02 -8.020831e-01 -3.093799e-04 -1.105286e-04 9.545678e-04 -4.946977e-05
8.895 3.449902e-02 -8.182106e-01 -4.378542e-04 3.451036e-02 -8.191195e-01 -4.079166e-04 -1.133983e-05 9.089554e-04 -2.993758e-05
8.895 3.449902e-02 -8.182106e-01 -4.378542e-04 3.451036e-02 -8.191195e-01 -4.079166e-04 -1.133983e-05 9.089554e-04 -2.993758e-05
8.9 2.699465e-02 -8.007144e-01 -4.973220e-04 2.692351e-02 -8.015543e-01 -4.887975e-04 7.114327e-05 8.399074e-04 -8.524507e-06
8.9 2.699465e-02 -8.007144e-01 -4.973220e-04 2.692351e-02 -8.015543e-01 -4.887975e-04 7.114327e-05 8.399074e-04 -8.524507e-06
8.905 2.700591e-02 -7.765486e-01 -5.047068e-04 2.684585e-02 -7.774086e-01 -5.127999e-04 1.600522e-04 8.600423e-04 8.093147e-06
8.905 2.700591e-02 -7.765486e-01 -5.047068e-04 2.684585e-02 -7.774086e-01 -5.127999e-04 1.600522e-04 8.600423e-04 8.093147e-06
8.91 3.323885e-02 -8.018573e-01 -5.224642e-04 3.296657e-02 -8.027166e-01 -5.561485e-04 2.722748e-04 8.592711e-04 3.368428e-05
8.91 3.323885e-02 -8.018573e-01 -5.224642e-04 3.296657e-02 -8.027166e-01 -5.561485e-04 2.722748e-04 8.592711e-04 3.368428e-05
8.915 2.622547e-02 -7.993326e-01 -4.667520e-04 2.587708e-02 -8.001951e-01 -5.192314e-04 3.483930e-04 8.624880e-04 5.247945e-05
8.915 2.622547e-02 -7.993326e-01 -4.667520e-04 2.587708e-02 -8.001951e-01 -5.192314e-04 3.483930e-04 8.624880e-04 5.247945e-05
8.92 2.516635e-02 -7.708126e-01 -4.214007e-04 2.473590e-02 -7.717805e-01 -4.974066e-04 4.304439e-04 9.678626e-04 7.600591e-05
8.92 2.516635e-02 -7.708126e-01 -4.214007e-04 2.473590e-02 -7.717805e-01 -4.974066e-04 4.304439e-04 9.678626e-04 7.600591e-05
8.925 3.159304e-02 -7.954493e-01 -3.058881e-04 3.108050e-02 -7.964796e-01 -4.002049e-04 5.125404e-04 1.030321e-03 9.431675e-05
8.925 3.159304e-02 -7.954493e-01 -3.058881e-04 3.108050e-02 -7.964796e-01 -4.002049e-04 5.125404e-04 1.030321e-03 9.431675e-05
8.93 2.070723e-02 -7.925342e-01 -2.025075e-04 2.015353e-02 -7.936465e-01 -3.101066e-04 5.537023e-04 1.112344e-03 1.075991e-04
8.93 2.070723e-02 -7.925342e-01 -2.025075e-04 2.015353e-02 -7.936465e-01 -3.101066e-04 5.537023e-04 1.112344e-03 1.075991e-04
8.935 2.039902e-02 -7.622996e-01 -6.172045e-05 1.980187e-02 -7.635294e-01 -1.765437e-04 5.971443e-04 1.229835e-03 1.148233e-04
8.935 2.039902e-02 -7.622996e-01 -6.172045e-05 1.980187e-02 -7.635294e-01 -1.765437e-04 5.971443e-04 1.229835e-03 1.148233e-04
8.94 1.453401e-02 -7.808370e-01 5.427071e-05 1.390791e-02 -7.821449e-01 -6.952745e-05 6.261034e-04 1.307912e-03 1.237982e-04
8.94 1.453401e-02 -7.808370e-01 5.427071e-05 1.390791e-02 -7.821449e-01 -6.952745e-05 6.261034e-04 1.307912e-03 1.237982e-04
8.945 9.109270e-03 -7.806418e-01 2.293097e-04 8.502315e-03 -7.820966e-01 1.086822e-04 6.069555e-04 1.454812e-03 1.206275e-04
8.945 9.109270e-03 -7.806418e-01 2.293097e-04 8.502315e-03 -7.820966e-01 1.086822e-04 6.069555e-04 1.454812e-03 1.206275e-04
8.95 1.211034e-02 -7.694191e-01 3.506643e-04 1.150655e-02 -7.710074e-01 2.304667e-04 6.037903e-04 1.588380e-03 1.201976e-04
8.95 1.211034e-02 -7.694191e-01 3.506643e-04 1.150655e-02 -7.710074e-01 2.304667e-04 6.037903e-04 1.588380e-03 1.201976e-04
8.955 3.903201e-03 -7.905136e-01 4.992393e-04 3.343948e-03 -7.921594e-01 3.869894e-04 5.592526e-04 1.645765e-03 1.122500e-04
8.955 3.903201e-03 -7.905136e-01 4.992393e-04 3.343948e-03 -7.921594e-01 3.869894e-04 5.592526e-04 1.645765e-03 1.122500e-04
8.96 -4.517482e-03 -7.813355e-01 5.971571e-04 -5.006303e-03 -7.831187e-01 4.956915e-04 4.888215e-04 1.783206e-03 1.014655e-04
8.96 -4.517482e-03 -7.813355e-01 5.971571e-04 -5.006303e-03 -7.831187e-01 4.956915e-04 4.888215e-04 1.783206e-03 1.014655e-04
8.965 1.185852e-04 -7.654026e-01 6.988512e-04 -3.142373e-04 -7.672743e-01 6.133028e-04 4.328225e-04 1.871669e-03 8.554837e-05
8.965 1.185852e-04 -7.654026e-01 6.988512e-04 -3.142373e-04 -7.672743e-01 6.133028e-04 4.328225e-04 1.871669e-03 8.554837e-05
8.97 -1.099589e-02 -7.811134e-01 7.553655e-04 -1.134319e-02 -7.829927e-01 6.874059e-04 3.472967e-04 1.879379e-03 6.795967e-05
8.97 -1.099589e-02 -7.811134e-01 7.553655e-04 -1.134319e-02 -7.829927e-01 6.874059e-04 3.472967e-04 1.879379e-03 6.795967e-05
8.975 -1.109591e-02 -7.923023e-01 8.180196e-04 -1.134457e-02 -7.942522e-01 7.737076e-04 2.486601e-04 1.949858e-03 4.431203e-05
8.975 -1.109591e-02 -7.923023e-01 8.180196e-04 -1.134457e-02 -7.942522e-01 7.737076e-04 2.486601e-04 1.949858e-03 4.431203e-05
8.98 -7.410422e-03 -7.951297e-01 8.117684e-04 -7.583748e-03 -7.970916e-01 7.808464e-04 1.733264e-04 1.961897e-03 3.092196e-05
8.98 -7.410422e-03 -7.951297e-01 8.117684e-04 -7.583748e-03 -7.970916e-01 7.808464e-04 1.733264e-04 1.961897e-03 3.092196e-05
8.985 -1.658691e-02 -7.914487e-01 8.103855e-04 -1.665355e-02 -7.933731e-01 8.047295e-04 6.663457e-05 1.924457e-03 5.655988e-06
8.985 -1.658691e-02 -7.914487e-01 8.103855e-04 -1.665355e-02 -7.933731e-01 8.047295e-04 6.663457e-05 1.924457e-03 5.655988e-06
8.99 -1.515780e-02 -7.970667e-01 7.450696e-04 -1.513873e-02 -7.989968e-01 7.552601e-04 -1.906979e-05 1.930148e-03 -1.019045e-05
8.99 -1.515780e-02 -7.970667e-01 7.450696e-04 -1.513873e-02 -7.989968e-01 7.552601e-04 -1.906979e-05 1.930148e-03 -1.019045e-05
8.995 -1.087567e-02 -8.120769e-01 6.713346e-04 -1.078935e-02 -8.139169e-01 6.993000e-04 -8.632006e-05 1.839999e-03 -2.796545e-05
8.995 -1.087567e-02 -8.120769e-01 6.713346e-04 -1.078935e-02 -8.139169e-01 6.993000e-04 -8.632006e-05 1.839999e-03 -2.796545e-05
9 -2.293526e-02 -7.993202e-01 5.609883e-04 -2.276663e-02 -8.010546e-01 5.954784e-04 -1.686327e-04 1.734425e-03 -3.449016e-05
9 -2.293526e-02 -7.993202e-01 5.609883e-04 -2.276663e-02 -8.010546e-01 5.954784e-04 -1.686327e-04 1.734425e-03 -3.449016e-05
9.005 -1.440979e-02 -8.016905e-01 4.504033e-04 -1.419126e-02 -8.033891e-01 4.979606e-04 -2.185397e-04 1.698610e-03 -4.755731e-05
9.005 -1.440979e-02 -8.016905e-01 4.504033e-04 -1.419126e-02 -8.033891e-01 4.979606e-04 -2.185397e-04 1.698610e-03 -4.755731e-05
9.01 -8.150182e-03 -8.312689e-01 3.017474e-04 -7.907817e-03 -8.328418e-01 3.488461e-04 -2.423655e-04 1.572866e-03 -4.709871e-05
9.01 -8.150182e-03 -8.312689e-01 3.017474e-04 -7.907817e-03 -8.328418e-01 3.488461e-04 -2.423655e-04 1.572866e-03 -4.709871e-05
9.015 -1.471458e-02 -8.157098e-01 1.736031e-04 -1.443651e-02 -8.171549e-01 2.270099e-04 -2.780660e-04 1.445136e-03 -5.340673e-05
9.015 -1.471458e-02 -8.157098e-01 1.736031e-04 -1.443651e-02 -8.171549e-01 2.270099e-04 -2.780660e-04 1.445136e-03 -5.340673e-05
9.02 -1.005770e-02 -8.092732e-01 -1.574034e-06 -9.794021e-03 -8.106357e-01 4.254164e-05 -2.636738e-04 1.362482e-03 -4.411567e-05
9.02 -1.005770e-02 -8.092732e-01 -1.574034e-06 -9.794021e-03 -8.106357e-01 4.254164e-05 -2.636738e-04 1.362482e-03 -4.411567e-05
9.025 -6.626661e-03 -8.268455e-01 -1.330726e-04 -6.386158e-03 -8.280737e-01 -9.372349e-05 -2.405034e-04 1.228161e-03 -3.934911e-05
9.025 -6.626661e-03 -8.268455e-01 -1.330726e-04 -6.386158e-03 -8.280737e-01 -9.372349e-05 -2.405034e-04 1.228161e-03 -3.934911e-05
9.03 -1.018090e-02 -8.075574e-01 -2.666891e-04 -9.973749e-03 -8.086947e-01 -2.451972e-04 -2.071487e-04 1.137286e-03 -2.149182e-05
9.03 -1.018090e-02 -8.075574e-01 -2.666891e-04 -9.973749e-03 -8.086947e-01 -2.451972e-04 -2.071487e-04 1.137286e-03 -2.149182e-05
9.035 -3.800119e-04 -8.170959e-01 -3.822068e-04 -2.440123e-04 -8.181484e-01 -3.713965e-04 -1.359996e-04 1.052529e-03 -1.081031e-05
9.035 -3.800119e-04 -8.170959e-01 -3.822068e-04 -2.440123e-04 -8.181484e-01 -3.713965e-04 -1.359996e-04 1.052529e-03 -1.081031e-05
9.04 -2.829529e-03 -8.399799e-01 -4.889400e-04 -2.758057e-03 -8.409238e-01 -5.020829e-04 -7.147166e-05 9.438880e-04 1.314289e-05
9.04 -2.829529e-03 -8.399799e-01 -4.889400e-04 -2.758057e-03 -8.409238e-01 -5.020829e-04 -7.147166e-05 9.438880e-04 1.314289e-05
9.045 -2.938521e-03 -8.087167e-01 -5.459116e-04 -2.932170e-03 -8.096479e-01 -5.738162e-04 -6.351328e-06 9.311252e-04 2.790456e-05
9.045 -2.938521e-03 -8.087167e-01 -5.459116e-04 -2.932170e-03 -8.096479e-01 -5.738162e-04 -6.351328e-06 9.311252e-04 2.790456e-05
9.05 2.444237e-03 -8.043923e-01 -6.130902e-04 2.346391e-03 -8.052815e-01 -6.662587e-04 9.784603e-05 8.892367e-04 5.316851e-05
9.05 2.444237e-03 -8.043923e-01 -6.130902e-04 2.346391e-03 -8.052815e-01 -6.662587e-04 9.784603e-05 8.892367e-04 5.316851e-05
9.055 -2.890690e-03 -8.247527e-01 -6.107179e-04 -3.063027e-03 -8.255871e-01 -6.786491e-04 1.723371e-04 8.343654e-04 6.793123e-05
9.055 -2.890690e-03 -8.247527e-01 -6.107179e-04 -3.063027e-03 -8.255871e-01 -6.786491e-04 1.723371e-04 8.343654e-04 6.793123e-05
9.06 -2.998755e-03 -8.046771e-01 -6.089348e-04 -3.249346e-03 -8.055609e-01 -6.948758e-04 2.505914e-04 8.838078e-04 8.594099e-05
9.06 -2.998755e-03 -8.046771e-01 -6.089348e-04 -3.249346e-03 -8.055609e-01 -6.948758e-04 2.505914e-04 8.838078e-04 8.594099e-05
9.065 9.980391e-04 -7.972337e-01 -5.633560e-04 6.529491e-04 -7.981449e-01 -6.657607e-04 3.450900e-04 9.111872e-04 1.024047e-04
9.065 9.980391e-04 -7.972337e-01 -5.633560e-04 6.529491e-04 -7.981449e-01 -6.657607e-04 3.450900e-04 9.111872e-04 1.024047e-04
9.07 -6.137678e-03 -8.118597e-01 -4.939710e-04 -6.541951e-03 -8.128198e-01 -6.097698e-04 4.042722e-04 9.601029e-04 1.157988e-04
9.07 -6.137678e-03 -8.118597e-01 -4.939710e-04 -6.541951e-03 -8.128198e-01 -6.097698e-04 4.042722e-04 9.601029e-04 1.157988e-04
9.075 -2.681319e-03 -8.033874e-01 -3.979568e-04 -3.143242e-03 -8.044634e-01 -5.169356e-04 4.619232e-04 1.075939e-03 1.189788e-04
9.075 -2.681319e-03 -8.033874e-01 -3.979568e-04 -3.143242e-03 -8.044634e-01 -5.169356e-04 4.619232e-04 1.075939e-03 1.189788e-04
9.08 -6.247501e-03 -7.949455e-01 -3.013751e-04 -6.761794e-03 -7.960605e-01 -4.317309e-04 5.142935e-04 1.115027e-03 1.303558e-04
9.08 -6.247501e-03 -7.949455e-01 -3.013751e-04 -6.761794e-03 -7.960605e-01 -4.317309e-04 5.142935e-04 1.115027e-03 1.303558e-04
9.085 -1.784180e-02 -7.887643e-01 -1.583080e-04 -1.836451e-02 -7.899799e-01 -2.862257e-04 5.227078e-04 1.215548e-03 1.279177e-04
9.085 -1.784180e-02 -7.887643e-01 -1.583080e-04 -1.836451e-02 -7.899799e-01 -2.862257e-04 5.227078e-04 1.215548e-03 1.279177e-04
9.09 -1.137600e-02 -7.894124e-01 -3.937072e-05 -1.191628e-02 -7.907890e-01 -1.680557e-04 5.402870e-04 1.376510e-03 1.286850e-04
9.09 -1.137600e-02 -7.894124e-01 -3.937072e-05 -1.191628e-02 -7.907890e-01 -1.680557e-04 5.402870e-04 1.376510e-03 1.286850e-04
9.095 -1.434438e-02 -8.017601e-01 1.052077e-04 -1.487238e-02 -8.031890e-01 -1.382538e-05 5.279938e-04 1.428881e-03 1.190331e-04
9.095 -1.434438e-02 -8.017601e-01 1.052077e-04 -1.487238e-02 -8.031890e-01 -1.382538e-05 5.279938e-04 1.428881e-03 1.190331e-04
9.1 -2.672945e-02 -7.969675e-01 2.334329e-04 -2.720142e-02 -7.985015e-01 1.229423e-04 4.719698e-04 1.533962e-03 1.104905e-04
9.1 -2.672945e-02 -7.969675e-01 2.334329e-04 -2.720142e-02 -7.985015e-01 1.229423e-04 4.719698e-04 1.533962e-03 1.104905e-04
9.105 -2.050840e-02 -7.941991e-01 3.542813e-04 -2.093670e-02 -7.958701e-01 2.602406e-04 4.282947e-04 1.671085e-03 9.404071e-05
9.105 -2.050840e-02 -7.941991e-01 3.542813e-04 -2.093670e-02 -7.958701e-01 2.602406e-04 4.282947e-04 1.671085e-03 9.404071e-05
9.11 -2.668677e-02 -7.963112e-01 4.528077e-04 -2.704965e-02 -7.980224e-01 3.732896e-04 3.628775e-04 1.711193e-03 7.951811e-05
9.11 -2.668677e-02 -7.963112e-01 4.528077e-04 -2.704965e-02 -7.980224e-01 3.732896e-04 3.628775e-04 1.711193e-03 7.951811e-05
9.115 -3.595708e-02 -7.865217e-01 5.396741e-04 -3.622429e-02 -7.883058e-01 4.881578e-04 2.672107e-04 1.784166e-03 5.151634e-05
9.115 -3.595708e-02 -7.865217e-01 5.396741e-04 -3.622429e-02 -7.883058e-01 4.881578e-04 2.672107e-04 1.784166e-03 5.151634e-05
9.12 -2.947229e-02 -8.084742e-01 5.874680e-04 -2.966301e-02 -8.103055e-01 5.534020e-04 1.907232e-04 1.831303e-03 3.406598e-05
9.12 -2.947229e-02 -8.084742e-01 5.874680e-04 -2.966301e-02 -8.103055e-01 5.534020e-04 1.907232e-04 1.831303e-03 3.406598e-05
9.125 -3.613297e-02 -8.132526e-01 6.309480e-04 -3.621931e-02 -8.150809e-01 6.169217e-04 8.634011e-05 1.828293e-03 1.402637e-05
9.125 -3.613297e-02 -8.132526e-01 6.309480e-04 -3.621931e-02 -8.150809e-01 6.169217e-04 8.634011e-05 1.828293e-03 1.402637e-05
9.13 -3.855658e-02 -7.928288e-01 6.339230e-04 -3.853603e-02 -7.946964e-01 6.416867e-04 -2.054841e-05 1.867563e-03 -7.763715e-06
9.13 -3.855658e-02 -7.928288e-01 6.339230e-04 -3.853603e-02 -7.946964e-01 6.416867e-04 -2.054841e-05 1.867563e-03 -7.763715e-06
9.135 -3.222770e-02 -8.196056e-01 5.978233e-04 -3.212394e-02 -8.214338e-01 6.299995e-04 -1.037591e-04 1.828255e-03 -3.217616e-05
9.135 -3.222770e-02 -8.196056e-01 5.978233e-04 -3.212394e-02 -8.214338e-01 6.299995e-04 -1.037591e-04 1.828255e-03 -3.217616e-05
9.14 -4.005950e-02 -8.282090e-01 5.414994e-04 -3.984953e-02 -8.299469e-01 5.903317e-04 -2.099676e-04 1.737917e-03 -4.883234e-05
9.14 -4.005950e-02 -8.282090e-01 5.414994e-04 -3.984953e-02 -8.299469e-01 5.903317e-04 -2.099676e-04 1.737917e-03 -4.883234e-05
9.145 -3.935436e-02 -7.999896e-01 4.546680e-04 -3.905653e-02 -8.016908e-01 5.219902e-04 -2.978386e-04 1.701128e-03 -6.732223e-05
9.145 -3.935436e-02 -7.999896e-01 4.546680e-04 -3.905653e-02 -8.016908e-01 5.219902e-04 -2.978386e-04 1.701128e-03 -6.732223e-05
9.15 -3.275075e-02 -8.242278e-01 3.381763e-04 -3.239566e-02 -8.258240e-01 4.166625e-04 -3.550954e-04 1.596157e-03 -7.848618e-05
9.15 -3.275075e-02 -8.242278e-01 3.381763e-04 -3.239566e-02 -8.258240e-01 4.166625e-04 -3.550954e-04 1.596157e-03 -7.848618e-05
9.155 -3.586676e-02 -8.417382e-01 2.271862e-04 -3.543882e-02 -8.432194e-01 3.203497e-04 -4.279414e-04 1.481238e-03 -9.316358e-05
9.155 -3.586676e-02 -8.417382e-01 2.271862e-04 -3.543882e-02 -8.432194e-01 3.203497e-04 -4.279414e-04 1.481238e-03 -9.316358e-05
9.16 -2.931775e-02 -8.270032e-01 7.376780e-05 -2.885630e-02 -8.283831e-01 1.745132e-04 -4.614520e-04 1.379837e-03 -1.007454e-04
9.16 -2.931775e-02 -8.270032e-01 7.376780e-05 -2.885630e-02 -8.283831e-01 1.745132e-04 -4.614520e-04 1.379837e-03 -1.007454e-04
9.165 -2.935464e-02 -8.375820e-01 -7.441417e-05 -2.888079e-02 -8.387998e-01 2.655879e-05 -4.738449e-04 1.217812e-03 -1.009730e-04
9.165 -2.935464e-02 -8.375820e-01 -7.441417e-05 -2.888079e-02 -8.387998e-01 2.655879e-05 -4.738449e-04 1.217812e-03 -1.009730e-04
9.17 -3.146940e-02 -8.342590e-01 -2.245696e-04 -3.097452e-02 -8.353645e-01 -1.230184e-04 -4.948754e-04 1.105467e-03 -1.015512e-04
9.17 -3.146940e-02 -8.342590e-01 -2.245696e-04 -3.097452e-02 -8.353645e-01 -1.230184e-04 -4.948754e-04 1.105467e-03 -1.015512e-04
9.175 -2.196464e-02 -8.256630e-01 -3.621991e-04 -2.149920e-02 -8.266714e-01 -2.706572e-04 -4.654371e-04 1.008361e-03 -9.154190e-05
9.175 -2.196464e-02 -8.256630e-01 -3.621991e-04 -2.149920e-02 -8.266714e-01 -2.706572e-04 -4.654371e-04 1.008361e-03 -9.154190e-05
9.18 -2.341226e-02 -8.455232e-01 -5.021233e-04 -2.298417e-02 -8.463576e-01 -4.234164e-04 -4.280971e-04 8.343821e-04 -7.870685e-05
9.18 -2.341226e-02 -8.455232e-01 -5.021233e-04 -2.298417e-02 -8.463576e-01 -4.234164e-04 -4.280971e-04 8.343821e-04 -7.870685e-05
9.185 -2.531947e-02 -8.408949e-01 -6.013989e-04 -2.492412e-02 -8.416627e-01 -5.407087e-04 -3.953539e-04 7.678553e-04 -6.069018e-05
9.185 -2.531947e-02 -8.408949e-01 -6.013989e-04 -2.492412e-02 -8.416627e-01 -5.407087e-04 -3.953539e-04 7.678553e-04 -6.069018e-05
9.19 -1.325778e-02 -8.329123e-01 -7.045215e-04 -1.294328e-02 -8.336310e-01 -6.680616e-04 -3.144972e-04 7.187542e-04 -3.645991e-05
9.19 -1.325778e-02 -8.329123e-01 -7.045215e-04 -1.294328e-02 -8.336310e-01 -6.680616e-04 -3.144972e-04 7.187542e-04 -3.645991e-05
9.195 -1.769804e-02 -8.321266e-01 -7.569501e-04 -1.745414e-02 -8.327418e-01 -7.449730e-04 -2.439013e-04 6.151188e-04 -1.197707e-05
9.195 -1.769804e-02 -8.321266e-01 -7.569501e-04 -1.745414e-02 -8.327418e-01 -7.449730e-04 -2.439013e-04 6.151188e-04 -1.197707e-05
9.2 -1.956248e-02 -8.314585e-01 -8.004011e-04 -1.938867e-02 -8.320584e-01 -8.084536e-04 -1.738101e-04 5.999569e-04 8.052486e-06
9.2 -1.956248e-02 -8.314585e-01 -8.004011e-04 -1.938867e-02 -8.320584e-01 -8.084536e-04 -1.738101e-04 5.999569e-04 8.052486e-06
9.205 -1.173379e-02 -8.319495e-01 -8.137718e-04 -1.165789e-02 -8.325410e-01 -8.464900e-04 -7.589957e-05 5.914828e-04 3.271818e-05
9.205 -1.173379e-02 -8.319495e-01 -8.137718e-04 -1.165789e-02 -8.325410e-01 -8.464900e-04 -7.589957e-05 5.914828e-04 3.271818e-05
9.21 -1.859849e-02 -8.219598e-01 -7.906806e-04 -1.859514e-02 -8.225337e-01 -8.462100e-04 -3.346124e-06 5.739790e-04 5.552941e-05
9.21 -1.859849e-02 -8.219598e-01 -7.906806e-04 -1.859514e-02 -8.225337e-01 -8.462100e-04 -3.346124e-06 5.739790e-04 5.552941e-05
9.215 -1.669619e-02 -8.200702e-01 -7.294176e-04 -1.677031e-02 -8.207319e-01 -8.068586e-04 7.412401e-05 6.616128e-04 7.744092e-05
9.215 -1.669619e-02 -8.200702e-01 -7.294176e-04 -1.677031e-02 -8.207319e-01 -8.068586e-04 7.412401e-05 6.616128e-04 7.744092e-05
9.22 -1.193331e-02 -8.374748e-01 -6.604559e-04 -1.209354e-02 -8.381682e-01 -7.598856e-04 1.602265e-04 6.934579e-04 9.942963e-05
9.22 -1.193331e-02 -8.374748e-01 -6.604559e-04 -1.209354e-02 -8.381682e-01 -7.598856e-04 1.602265e-04 6.934579e-04 9.942963e-05
9.225 -2.466985e-02 -8.190913e-01 -5.443848e-04 -2.487178e-02 -8.198318e-01 -6.633236e-04 2.019307e-04 7.404911e-04 1.189388e-04
9.225 -2.466985e-02 -8.190913e-01 -5.443848e-04 -2.487178e-02 -8.198318e-01 -6.633236e-04 2.019307e-04 7.404911e-04 1.189388e-04
9.23 -2.296440e-02 -7.993329e-01 -4.280227e-04 -2.321087e-02 -8.002112e-01 -5.634476e-04 2.464660e-04 8.783005e-04 1.354248e-04
9.23 -2.296440e-02 -7.993329e-01 -4.280227e-04 -2.321087e-02 -8.002112e-01 -5.634476e-04 2.464660e-04 8.783005e-04 1.354248e-04
9.235 -2.104902e-02 -8.213264e-01 -2.824642e-04 -2.133436e-02 -8.222934e-01 -4.314171e-04 2.853462e-04 9.669769e-04 1.489529e-04
9.235 -2.104902e-02 -8.213264e-01 -2.824642e-04 -2.133436e-02 -8.222934e-01 -4.314171e-04 2.853462e-04 9.669769e-04 1.489529e-04
9.24 -3.121113e-02 -8.170868e-01 -1.481398e-04 -3.148408e-02 -8.181478e-01 -2.997032e-04 2.729513e-04 1.060974e-03 1.515633e-04
9.24 -3.121113e-02 -8.170868e-01 -1.481398e-04 -3.148408e-02 -8.181478e-01 -2.997032e-04 2.729513e-04 1.060974e-03 1.515633e-04
9.245 -3.064739e-02 -8.074797e-01 -5.920091e-06 -3.090786e-02 -8.086807e-01 -1.592386e-04 2.604689e-04 1.201046e-03 1.533185e-04
9.245 -3.064739e-02 -8.074797e-01 -5.920091e-06 -3.090786e-02 -8.086807e-01 -1.592386e-04 2.604689e-04 1.201046e-03 1.533185e-04
9.25 -3.201232e-02 -8.244764e-01 1.207308e-04 -3.224044e-02 -8.257631e-01 -2.901791e-05 2.281229e-04 1.286705e-03 1.497487e-04
9.25 -3.201232e-02 -8.244764e-01 1.207308e-04 -3.224044e-02 -8.257631e-01 -2.901791e-05 2.281229e-04 1.286705e-03 1.497487e-04
9.255 -3.989182e-02 -8.076191e-01 2.470543e-04 -4.005261e-02 -8.090258e-01 1.125390e-04 1.607901e-04 1.406720e-03 1.345153e-04
9.255 -3.989182e-02 -8.076191e-01 2.470543e-04 -4.005261e-02 -8.090258e-01 1.125390e-04 1.607901e-04 1.406720e-03 1.345153e-04
9.26 -3.696497e-02 -8.039153e-01 3.338134e-04 -3.707179e-02 -8.054069e-01 2.122822e-04 1.068180e-04 1.491601e-03 1.215312e-04
9.26 -3.696497e-02 -8.039153e-01 3.338134e-04 -3.707179e-02 -8.054069e-01 2.122822e-04 1.068180e-04 1.491601e-03 1.215312e-04
9.265 -4.435670e-02 -8.303118e-01 4.134282e-04 -4.438102e-02 -8.318286e-01 3.093590e-04 2.431760e-05 1.516831e-03 1.040693e-04
